L IOG	L mFus	L aFus	L vATL	R IOG	R mFus	R aFus	R vATL
L IOG	0	0.464516598887632	0.56523097170698	0.824078039168997	0.559675046953423	0.918337616500732	0.534254705577551	0.499787679916562
L mFus	0.464516598887632	0	0.153004524685457	0.575202272930807	0.953817419629982	0.88293919119999	0.109522769925748	0.599765076488841
L aFus	0.56523097170698	0.153004524685457	0	0.489869931655892	0.303541943908224	0.698688078815579	0.694056700678857	0.955655667285964
L vATL	0.824078039168997	0.575202272930807	0.489869931655892	0	0.808187237206573	0.58034689532758	0.418690577704303	0.591584982530058
R IOG	0.559675046953423	0.953817419629982	0.303541943908224	0.808187237206573	0	0.736682398133627	0.0496730009425909	0.936427092126545
R mFus	0.918337616500732	0.88293919119999	0.698688078815579	0.58034689532758	0.736682398133627	0	0.0775977110237163	0.96338634259075
R aFus	0.534254705577551	0.109522769925748	0.694056700678857	0.418690577704303	0.0496730009425909	0.0775977110237163	0	0.0573801183056608
R vATL	0.499787679916562	0.599765076488841	0.955655667285964	0.591584982530058	0.936427092126545	0.96338634259075	0.0573801183056608	0
